date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2020-02-28,2.251561812761126,2.227721442660299,1.8588216142973788,2.570276404002642,4.552674666659125,0.0,0.0,0.0,0.0,02.03,2021-06-23
2020-02-29,2.24397440003825,2.227764955488552,1.906226198826378,2.620533846913508,0.07248083786854893,0.4648631923297129,0.0,0.0,0.0,02.03,2021-06-23
2020-03-01,2.234289090820092,2.216441423976373,1.8703962281625632,2.5274278580928695,1.0280370998846227,0.6477310397075209,0.0,0.0,0.0,02.03,2021-06-23
2020-03-02,2.231706209643153,2.220976947098482,1.8630809158138095,2.5071190547201114,1.9623086137045302,0.771001858593428,0.0,0.0,0.0,02.03,2021-06-23
2020-03-03,2.218475212172872,2.20622743214199,1.8430137090133605,2.472641086610983,2.2120357179882264,0.9503784520199382,0.0,0.0,0.0,02.03,2021-06-23
2020-03-04,2.214878187403576,2.2073745589603035,1.874683517726954,2.4714168816775732,2.4613536046863405,1.1644814741483136,0.0,0.0,0.0,02.03,2021-06-23
2020-03-05,2.2079870823235037,2.196877928781326,1.9056232774473554,2.4618950152230066,2.9193455434051976,1.3985826201588583,0.0,0.0,0.0,02.03,2021-06-23
2020-03-06,2.1967227228106436,2.184674433448005,1.9238279176959554,2.453951277119318,3.4799773038673676,1.664969989179886,0.0,0.0,0.0,02.03,2021-06-23
2020-03-07,2.182930712238054,2.1793307897389473,1.908258731706818,2.399646980058238,4.112681054702757,1.9768335546302045,0.0,0.0,0.0,02.03,2021-06-23
2020-03-08,2.1642992914566554,2.1524283150529238,1.9019301894920833,2.3908696889018364,4.852504605021335,2.3431469732725003,0.0,0.0,0.0,02.03,2021-06-23
2020-03-09,2.14474727021358,2.1389292354823937,1.9039176047231035,2.3638703245003536,5.726043468707778,2.7735094660531403,2.4029466474341303,1.0,7.0,02.03,2021-06-23
2020-03-10,2.1226275677881907,2.1080790986233175,1.908656839444487,2.3646249262435144,6.747942296271019,3.279588092528143,0.0,0.0,8.0,02.03,2021-06-23
2020-03-11,2.0978772759970115,2.0916080245227775,1.8649739014944375,2.2845631537387647,7.936513246011581,3.874348110934501,2.4029466474341303,1.0,7.0,02.03,2021-06-23
2020-03-12,2.066665456966116,2.0614918971352525,1.8509302974505477,2.242573605897864,9.31491600919821,4.571914138469989,0.0,0.0,4.0,02.03,2021-06-23
2020-03-13,2.0321125191595346,2.023729334178355,1.8478215053298361,2.2296709208490153,10.90659713631341,5.387885169015688,4.805893294868261,2.0,13.0,02.03,2021-06-23
2020-03-14,1.9935464486256675,1.9892654511046794,1.81130168509894,2.164176262072761,12.731557877994168,6.339366249225223,7.20883994230239,3.0,6.0,02.03,2021-06-23
