date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2020-01-14,1.135371202490885,1.1056021115314443,0.8414695725733448,1.3552228346682704,0.9339823611097944,0.0,0.0,0.0,0.0,26.02,2021-06-23
2020-01-15,1.1370797732496376,1.1115136856229906,0.8513181248060269,1.3563318102297137,0.006933294857497912,0.09607892797898963,0.0,0.0,0.0,26.02,2021-06-23
2020-01-16,1.1371318370410923,1.114976464931682,0.8341423349580719,1.3465446222351969,0.09828011128623011,0.1330580544675706,0.0,0.0,0.0,26.02,2021-06-23
2020-01-17,1.1365473921531608,1.1109606263195178,0.8891379228265418,1.3924560997553375,0.1860477858565815,0.14664233679376226,0.0,0.0,0.0,26.02,2021-06-23
2020-01-18,1.1368787985382738,1.1160175428396437,0.9003076210088555,1.3887474452812671,0.1967113892682789,0.15704252808739982,0.0,0.0,0.0,26.02,2021-06-23
2020-01-19,1.137545391806326,1.114493042136918,0.9092042430671536,1.3905193218009162,0.18746221127711166,0.16616016579845708,0.0,0.0,0.0,26.02,2021-06-23
2020-01-20,1.140061800011041,1.1207991110645878,0.9003459867892493,1.3790961558654022,0.1850171564258647,0.17283407000240994,0.0,0.0,0.0,26.02,2021-06-23
2020-01-21,1.1428190835247831,1.1300623227837692,0.8889275986805315,1.351777444743438,0.18704496154795158,0.17742722318276533,0.0,0.0,0.0,26.02,2021-06-23
2020-01-22,1.1461122111494377,1.1352272766086509,0.8917794775147034,1.347558873776281,0.1893648474290408,0.18078848931586594,0.0,0.0,0.0,26.02,2021-06-23
2020-01-23,1.1510085500196325,1.1379576097246966,0.8816376633845705,1.3338578698079477,0.19141466981296343,0.18347615161107528,0.0,0.0,0.0,26.02,2021-06-23
2020-01-24,1.1550930902355845,1.135560053532073,0.9390217338675398,1.3907791150832927,0.19366302122462692,0.18579120777339195,3.528277775301549,1.0,10.0,26.02,2021-06-23
2020-01-25,1.159830534817186,1.135756435830101,0.9123079302838011,1.361765115180979,0.19631496842307847,0.1879309800862165,0.0,0.0,5.0,26.02,2021-06-23
2020-01-26,1.165052513612439,1.140993567256588,0.9389246192305806,1.3905138062255562,0.19932880093798266,0.19004630564337913,0.0,0.0,6.0,26.02,2021-06-23
2020-01-27,1.1685715032483563,1.1421812625610823,0.9162634874849709,1.3625907367953858,0.20265734720821788,0.19224718296028132,0.0,0.0,8.0,26.02,2021-06-23
2020-01-28,1.172759309138925,1.1498201296374049,0.9131493073870205,1.3414399343509573,0.20633958910309463,0.19460853500334335,0.0,0.0,3.0,26.02,2021-06-23
2020-01-29,1.178962207092832,1.1542190219747774,0.9247451486346321,1.3491006531422847,0.21041139894941627,0.19718528206100097,0.0,0.0,8.0,26.02,2021-06-23
2020-01-30,1.1860795750566142,1.1674478625197247,0.9350036236378053,1.3546604391403416,0.21487130294062037,0.20002120399948184,0.0,0.0,3.0,26.02,2021-06-23
2020-01-31,1.1916256248555759,1.172119788135015,0.9313774176996089,1.3487521101086197,0.21972431048826166,0.20315034722449157,0.0,0.0,5.0,26.02,2021-06-23
2020-02-01,1.1961676175242182,1.1827126246431972,0.973875520592014,1.3773884853185745,0.2250378911945689,0.20659927023250607,0.0,0.0,5.0,26.02,2021-06-23
2020-02-02,1.2045124287330913,1.1863672468401782,0.9885879650129941,1.3899006301415595,0.23085514138301444,0.21039528196427779,0.0,0.0,4.0,26.02,2021-06-23
2020-02-03,1.2091638075008344,1.1980950860875141,0.997281944584995,1.3901096498792782,0.2364310030205927,0.21338193296484317,0.0,0.0,7.0,26.02,2021-06-23
2020-02-04,1.2149690818691175,1.1974025738084904,0.9833761436174909,1.373883698215289,0.2434234428101239,0.21821759746308145,0.0,0.0,3.0,26.02,2021-06-23
2020-02-05,1.2193111949256845,1.2056644612864686,0.992251224905631,1.3777106606924556,0.25084274540201296,0.2232569597367761,0.0,0.0,1.0,26.02,2021-06-23
2020-02-06,1.2267280662079711,1.2088759395752082,1.0248345058017707,1.4108890202657092,0.2587181027508715,0.22860984243403437,0.0,0.0,7.0,26.02,2021-06-23
2020-02-07,1.2341569914466115,1.2203201407852915,1.0206735678318395,1.4047586861278212,0.2671911032820995,0.23443734080335032,0.0,0.0,1.0,26.02,2021-06-23
2020-02-08,1.2430880629086325,1.228832245219817,1.0424317520941053,1.4274994442171776,0.27632597109944995,0.2407888154351631,0.0,0.0,5.0,26.02,2021-06-23
2020-02-09,1.253971122209723,1.2397760280862622,1.055796179288943,1.4309254326963137,0.2861828237732944,0.24767702371114267,0.0,0.0,7.0,26.02,2021-06-23
2020-02-10,1.2647452109182613,1.2487360929227735,1.073555819653045,1.4494366169938513,0.2968773980054121,0.2551278182248424,0.0,0.0,5.0,26.02,2021-06-23
2020-02-11,1.2718517020382856,1.2599651451890486,1.064819436403744,1.4351246123118573,0.3085690672673381,0.2631858439438189,0.0,0.0,4.0,26.02,2021-06-23
2020-02-12,1.2807869554753024,1.2680860372783613,1.0804307149071124,1.4466059888744773,0.32139216966247497,0.27191369958305966,0.0,0.0,2.0,26.02,2021-06-23
