date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2020-02-17,1.451545533714264,1.4395781099898426,1.1227355968440818,1.6640244089982767,3.0240142004143524,0.0,0.0,0.0,0.0,05.01,2021-06-23
2020-02-18,1.4498646875647503,1.4435008185196727,1.1562678923676681,1.6878308643083002,0.03012203663016639,0.3086119380064352,0.0,0.0,0.0,05.01,2021-06-23
2020-02-19,1.4472547714986461,1.432483961689488,1.1592493972095537,1.677314418095274,0.42705887870346554,0.42817449002275115,0.0,0.0,0.0,05.01,2021-06-23
2020-02-20,1.4465450740530281,1.4296060889388031,1.1682594361214402,1.6742692937467627,0.8104514633826291,0.4832123722811019,0.0,0.0,0.0,05.01,2021-06-23
2020-02-21,1.4489885918579566,1.4367695616575769,1.1640187289903243,1.6617440298551602,0.8739824420175384,0.5420722690578661,0.0,0.0,0.0,05.01,2021-06-23
2020-02-22,1.4470428118699243,1.4349645034277703,1.1974616734486112,1.6810646018594766,0.8765338967559222,0.6038366009236369,0.0,0.0,0.0,05.01,2021-06-23
2020-02-23,1.4455404721797016,1.4376718658579586,1.1638101533923366,1.6446646163503797,0.9243519996600064,0.6610198278724646,0.0,0.0,0.0,05.01,2021-06-23
2020-02-24,1.4434508088444027,1.4220842850508224,1.1854489394431909,1.6401816136201863,0.9939939157628757,0.7150766336255961,0.0,0.0,0.0,05.01,2021-06-23
2020-02-25,1.4408563404008212,1.4242293335811715,1.2259220409346427,1.6655469995967331,1.0651878932503658,0.7692923409914739,0.0,0.0,0.0,05.01,2021-06-23
2020-02-26,1.4413468789772608,1.4330021222766418,1.2029351387726697,1.6359926567439467,1.1386038402560685,0.8253734753735327,0.0,0.0,0.0,05.01,2021-06-23
2020-02-27,1.4403623198497288,1.4246263844451066,1.1985621820492358,1.6177654274560926,1.217708242035964,0.8841488754705596,4.302553103784343,1.0,3.0,05.01,2021-06-23
2020-02-28,1.4387480543380091,1.4339347816031087,1.2222754681036176,1.6237099616373918,1.3035295162518508,0.9463066324895221,0.0,0.0,6.0,05.01,2021-06-23
2020-02-29,1.4383016480703466,1.4367890079243124,1.2175749376300502,1.6109021912682995,1.396247572681825,1.0125098666867087,0.0,0.0,8.0,05.01,2021-06-23
2020-03-01,1.4349010430932776,1.432445412141834,1.2396282083359944,1.6135429410804563,1.496161931962847,1.0833626923993893,0.0,0.0,9.0,05.01,2021-06-23
2020-03-02,1.432811108405066,1.4242711664699554,1.2402205230364285,1.6033399470591398,1.603989390150653,1.159410736529491,0.0,0.0,9.0,05.01,2021-06-23
2020-03-03,1.4298315032145907,1.42368222840842,1.2478247566723994,1.6050039026178728,1.7200886674338793,1.241189946352741,0.0,0.0,6.0,05.01,2021-06-23
2020-03-04,1.4277211782917845,1.4211529930486448,1.2562378769056075,1.5981790176451178,1.8447639206786874,1.3292143619105659,0.0,0.0,1.0,05.01,2021-06-23
2020-03-05,1.424629973774919,1.4233821498385177,1.268254598676937,1.6024800023179253,1.9783912306916271,1.4239665270683926,0.0,0.0,4.0,05.01,2021-06-23
2020-03-06,1.4210631383220953,1.419088735247981,1.254682180331932,1.5863536346169667,2.121575901729825,1.5259034814471766,0.0,0.0,7.0,05.01,2021-06-23
2020-03-07,1.417948966693531,1.412614020300563,1.241625871991092,1.5770175307937029,2.2748139587987444,1.6354856811624243,0.0,0.0,7.0,05.01,2021-06-23
2020-03-08,1.4114979576347018,1.409085531594783,1.2347192482001625,1.55500700416886,2.435396699051862,1.7493702844510661,0.0,0.0,3.0,05.01,2021-06-23
2020-03-09,1.40534636431238,1.4005795946119308,1.2336959808908574,1.5485958682894145,2.6107185981404597,1.8763897726875125,0.0,0.0,3.0,05.01,2021-06-23
2020-03-10,1.399454005331765,1.3949046055646872,1.2287373244165558,1.5406231685289675,2.79596407558701,2.011590792271837,4.302553103784343,1.0,4.0,05.01,2021-06-23
2020-03-11,1.3929273718433146,1.3846423200912978,1.2354390353099318,1.5309010380441297,2.9913589170561,2.155670638499999,0.0,0.0,4.0,05.01,2021-06-23
2020-03-12,1.381376676185784,1.3718584704755423,1.2407721177102213,1.524991893240745,3.1981330642404675,2.3094801116970065,0.0,0.0,4.0,05.01,2021-06-23
2020-03-13,1.3700466596812866,1.3631699315619634,1.2349061722230543,1.5138104185152783,3.4163841645001374,2.4734014647197187,4.302553103784343,1.0,4.0,05.01,2021-06-23
2020-03-14,1.3594525082211038,1.3556824310400966,1.2192195552017009,1.4924314362759912,3.6445793430533078,2.647651226429233,0.0,0.0,3.0,05.01,2021-06-23
2020-03-15,1.349570334786563,1.3476568805533158,1.2126879486763331,1.4713109911268354,3.881439833915769,2.8323073553251894,4.302553103784343,1.0,7.0,05.01,2021-06-23
2020-03-16,1.3372207772468971,1.332456453495164,1.2043931741355154,1.4556756486230427,4.127164861674686,3.027248612889829,4.302553103784343,1.0,8.0,05.01,2021-06-23
2020-03-17,1.3273743891285088,1.319763178777209,1.2070664289757325,1.459362716907822,4.381974988732326,3.2322744427951102,4.302553103784343,1.0,7.0,05.01,2021-06-23
2020-03-18,1.3155186385870556,1.3119325112641298,1.1846440498154078,1.4228498984017237,4.644869918928068,3.4471873080570847,8.605106207568687,2.0,11.0,05.01,2021-06-23
2020-03-19,1.3056335639512424,1.3004730166080933,1.1739155761103932,1.4078543294624257,4.915368254965524,3.6717115357393557,4.302553103784343,1.0,5.0,05.01,2021-06-23
2020-03-20,1.2927435877749909,1.2880899937111447,1.1678920255645397,1.4064549926667471,5.192813745887306,3.90551358598234,0.0,0.0,10.0,05.01,2021-06-23
2020-03-21,1.28191196912845,1.2765672534425758,1.1634550302499072,1.3956953554182319,5.476522905821667,4.148199482146012,4.302553103784343,1.0,14.0,05.01,2021-06-23
2020-03-22,1.2712012312004994,1.2729084820935046,1.157663681373554,1.3867142574787765,5.7649800141208125,4.399316409892697,0.0,0.0,16.0,05.01,2021-06-23
2020-03-23,1.2591947938968773,1.2519053401412663,1.144892889527837,1.3683278867923168,6.057525827607227,4.658275339705381,21.512765518921718,5.0,17.0,05.01,2021-06-23
2020-03-24,1.2482178889129607,1.2465892005496388,1.1098482374417746,1.3390839371159808,6.353971937455806,4.924414950957845,4.302553103784343,1.0,23.0,05.01,2021-06-23
2020-03-25,1.236755970576661,1.231951450113368,1.1234742356112464,1.3449425623606432,6.652667614597055,5.197088095621051,4.302553103784343,1.0,27.0,05.01,2021-06-23
2020-03-26,1.2283078155562286,1.2279418708553511,1.123635583318581,1.343653055719141,6.952315305907656,5.475551888935402,0.0,0.0,23.0,05.01,2021-06-23
