date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2020-02-28,1.3817137665629473,1.3646005321908095,1.0688164643526887,1.6042084783474273,0.9794025509932481,0.0,0.0,0.0,0.0,04.01,2021-06-23
2020-02-29,1.3810952051695946,1.3558828937198975,1.0556866397872187,1.578600696332378,0.009221370050272768,0.10106156159481923,0.0,0.0,0.0,04.01,2021-06-23
2020-03-01,1.3794063619680228,1.3582882911588683,1.1034558402230756,1.5975693921664338,0.1307319334758204,0.1401597259178823,0.0,0.0,0.0,04.01,2021-06-23
2020-03-02,1.3817885553563949,1.3532690619151486,1.1141107769049774,1.6090707046578678,0.24795908799265803,0.15737990186810605,0.0,0.0,0.0,04.01,2021-06-23
2020-03-03,1.3809487578840633,1.3557141020830215,1.1161602906430574,1.594095713876349,0.2662315563820254,0.17485881028187664,0.0,0.0,0.0,04.01,2021-06-23
2020-03-04,1.3807737916874714,1.356368183473561,1.1284443200234218,1.6026083599689205,0.26413317542408965,0.19276363003441116,0.0,0.0,0.0,04.01,2021-06-23
2020-03-05,1.380179753892929,1.350296201444805,1.1005245448493743,1.5691396001667162,0.274800932621277,0.20885871965021155,0.0,0.0,0.0,04.01,2021-06-23
2020-03-06,1.3776495280672654,1.3474928356312974,1.1107145743268203,1.5851345292436807,0.2918571085804037,0.22355649010623266,0.0,0.0,0.0,04.01,2021-06-23
2020-03-07,1.3745582420226743,1.3474171570787838,1.1105555479678137,1.5733458647437863,0.30913249689597877,0.23786805300886765,0.0,0.0,0.0,04.01,2021-06-23
2020-03-08,1.3725946954200148,1.3476889402735581,1.110942116029792,1.5675278118537685,0.32654208444994565,0.25233674286575736,0.0,0.0,0.0,04.01,2021-06-23
2020-03-09,1.373689989275529,1.35347381401703,1.1295693885586249,1.5789513697409965,0.34500174288760643,0.2672126925109363,2.1457247616782196,1.0,1.0,04.01,2021-06-23
2020-03-10,1.374673158021287,1.3597596133344074,1.085976266449603,1.5323228214138978,0.36475423026499615,0.28267767753096495,0.0,0.0,0.0,04.01,2021-06-23
2020-03-11,1.3773932682202317,1.3610858209941041,1.1178971962451065,1.5459235510285605,0.3859192228805835,0.298889758351319,0.0,0.0,1.0,04.01,2021-06-23
2020-03-12,1.3756442052989024,1.3641146402111324,1.1409363622604731,1.565933825199763,0.4086195769621246,0.3159927365972084,0.0,0.0,0.0,04.01,2021-06-23
2020-03-13,1.3799198567829578,1.3628662949100498,1.162390025919389,1.5790131655548834,0.4330206097940296,0.33412197568943497,0.0,0.0,0.0,04.01,2021-06-23
2020-03-14,1.3811197409458202,1.3616456355846611,1.1444277406935657,1.5671681772323622,0.459211708308182,0.353412282405213,0.0,0.0,0.0,04.01,2021-06-23
2020-03-15,1.3834815500488218,1.3686052616501787,1.156087795665003,1.557684433337654,0.4873421301967746,0.3739938296874683,0.0,0.0,1.0,04.01,2021-06-23
2020-03-16,1.386634320612198,1.369537043705355,1.1586312146336193,1.5542649838818454,0.5175843232004064,0.3959967774746165,0.0,0.0,3.0,04.01,2021-06-23
2020-03-17,1.3891092609050473,1.3788862043351433,1.1898819487841856,1.5790758127315063,0.5500631008819384,0.41955589964842244,0.0,0.0,0.0,04.01,2021-06-23
2020-03-18,1.390493869012413,1.3806956080368396,1.1949324627063405,1.5878145569242366,0.5850176984021854,0.44480738078666654,0.0,0.0,2.0,04.01,2021-06-23
2020-03-19,1.3874530158396332,1.3749957931945462,1.2197472533358462,1.595247495892253,0.6217306738436265,0.4706515587118781,0.0,0.0,0.0,04.01,2021-06-23
2020-03-20,1.388985529839305,1.379838618467113,1.2012805919664076,1.5678173183648203,0.6624148013616044,0.49999811492103363,0.0,0.0,2.0,04.01,2021-06-23
2020-03-21,1.390971848159714,1.3809036873496383,1.1827732378765106,1.5501985533369766,0.7055116419609326,0.5312394692116382,0.0,0.0,1.0,04.01,2021-06-23
2020-03-22,1.389930228819614,1.3813058348289289,1.1977400218125442,1.5470754607656005,0.7513029361457886,0.5646020962405838,0.0,0.0,2.0,04.01,2021-06-23
2020-03-23,1.3874663565028593,1.377444846599608,1.191550918157536,1.5212339372106787,0.8005166317187794,0.6003765544249348,4.291449523356439,2.0,3.0,04.01,2021-06-23
2020-03-24,1.3876009535922202,1.3798976200233115,1.2341838424214664,1.5644038661721806,0.8533007631547322,0.6387499774839894,0.0,0.0,2.0,04.01,2021-06-23
2020-03-25,1.3894787049998507,1.3789137587151465,1.1961646783238715,1.528424938490645,0.909484176729662,0.6798818819706505,0.0,0.0,3.0,04.01,2021-06-23
2020-03-26,1.3884660759670964,1.3750042333855594,1.206762902254586,1.5278849741912224,0.9693228720790269,0.7239207921606904,0.0,0.0,2.0,04.01,2021-06-23
2020-03-27,1.3883461848510734,1.375016528025754,1.1995759282858616,1.5157077422197835,1.0334018306710153,0.7710234448205365,0.0,0.0,2.0,04.01,2021-06-23
2020-03-28,1.3879245784124152,1.375240062315107,1.2123126824251576,1.526136603879533,1.1019151893285173,0.8213899543289869,0.0,0.0,2.0,04.01,2021-06-23
2020-03-29,1.3902797598260213,1.3805012319311774,1.2166896558521052,1.517559923802659,1.1750399398394777,0.875239721997936,0.0,0.0,3.0,04.01,2021-06-23
2020-03-30,1.3907431074733976,1.3826719052068668,1.228149161399284,1.5387250623814916,1.2531360846048272,0.9327975206761765,2.1457247616782196,1.0,3.0,04.01,2021-06-23
2020-03-31,1.3927725920310494,1.387252566229279,1.2281221611248734,1.5297477023516928,1.3368155730612075,0.9943048822720125,0.0,0.0,2.0,04.01,2021-06-23
2020-04-01,1.393572840405043,1.3852999783485558,1.241819142364372,1.5281830404825705,1.4264864978782688,1.0600498609602738,0.0,0.0,1.0,04.01,2021-06-23
2020-04-02,1.396148041205743,1.3887143216346696,1.241984719615752,1.536030077288683,1.5225991331515454,1.1303554076702305,2.1457247616782196,1.0,2.0,04.01,2021-06-23
2020-04-03,1.396205326975252,1.387311855948996,1.2205960513530667,1.5134957854118845,1.6257150291789506,1.2055745128079611,6.437174285034658,3.0,4.0,04.01,2021-06-23
2020-04-04,1.3962389651514804,1.388397014358388,1.2393265791442611,1.5365691475572136,1.736502937004933,1.286096233707375,0.0,0.0,1.0,04.01,2021-06-23
2020-04-05,1.3951092797637379,1.3866143797753825,1.2464020928822057,1.5383999703253375,1.8553511305565296,1.3723560423943275,0.0,0.0,0.0,04.01,2021-06-23
2020-04-06,1.3962829896608815,1.391286241880255,1.2479058780550834,1.5374594077775505,1.9824282555660069,1.4648071653519736,4.291449523356439,2.0,5.0,04.01,2021-06-23
2020-04-07,1.3979067116488846,1.3946995551195909,1.2497194052746594,1.544962585688636,2.11800882952712,1.5638821208112255,0.0,0.0,3.0,04.01,2021-06-23
2020-04-08,1.3963800712073198,1.3893372380762474,1.2588480488454266,1.5408761441718997,2.2629787219639788,1.6699888467523747,0.0,0.0,1.0,04.01,2021-06-23
2020-04-09,1.3967642942482703,1.391683191006854,1.2354076991020615,1.5218435487374442,2.4185676629697634,1.7835701891394413,0.0,0.0,2.0,04.01,2021-06-23
2020-04-10,1.3989578245986451,1.394738161874593,1.2406309635731045,1.5233871107606722,2.5850093309978073,1.905171709045539,0.0,0.0,4.0,04.01,2021-06-23
2020-04-11,1.3982851625309332,1.3919844054427144,1.2368747945510232,1.5149233813516116,2.7628279324515765,2.0353549219142435,0.0,0.0,1.0,04.01,2021-06-23
2020-04-12,1.3952723527522073,1.3874614501970828,1.2380007705107103,1.5122894387169805,2.9534955989307297,2.174684590336901,0.0,0.0,6.0,04.01,2021-06-23
2020-04-13,1.3915241046947946,1.3806005636163317,1.267869838161936,1.5395891422407133,3.157642690504656,2.323821810512137,4.291449523356439,2.0,7.0,04.01,2021-06-23
2020-04-14,1.38675568199135,1.3794684831399593,1.2597643661147733,1.533229535990081,3.375038874218151,2.4834720086109012,0.0,0.0,1.0,04.01,2021-06-23
2020-04-15,1.3841895803631674,1.3769734305692733,1.23372940721921,1.4996402005894913,3.605594696776924,2.6542652261003834,2.1457247616782196,1.0,4.0,04.01,2021-06-23
2020-04-16,1.3779944876166257,1.371099892812839,1.2328251702982354,1.4883159692922892,3.8496406127823155,2.836721245905105,2.1457247616782196,1.0,7.0,04.01,2021-06-23
2020-04-17,1.373703195638264,1.3640579377919317,1.2362804468560584,1.503206791764041,4.108336528020689,3.0312891139522264,6.437174285034658,3.0,5.0,04.01,2021-06-23
2020-04-18,1.3645177136507762,1.3554675492838175,1.2411892151179362,1.4947296846158946,4.381747609350615,3.2384588880868104,2.1457247616782196,1.0,13.0,04.01,2021-06-23
2020-04-19,1.3588789866799436,1.3483317062412963,1.2149272332940724,1.4692676990400975,4.66980028978844,3.458697552341672,0.0,0.0,6.0,04.01,2021-06-23
2020-04-20,1.3456599346771854,1.336046918272342,1.2229364723903229,1.465369707306978,4.9716562699321685,3.692405323371434,4.291449523356439,2.0,8.0,04.01,2021-06-23
2020-04-21,1.33773966693919,1.3318859280950022,1.2123299432805135,1.4515876409926167,5.287215240221395,3.939823458383036,0.0,0.0,2.0,04.01,2021-06-23
2020-04-22,1.3271872339270374,1.3232780071007602,1.2048069857644808,1.4334095839832623,5.614543899427562,4.201082511596918,8.582899046712878,4.0,5.0,04.01,2021-06-23
