date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2020-02-28,1.1509211203367793,1.1385433491932884,0.9281639136978781,1.333057127444893,5.236676596706262,0.0,0.0,0.0,0.0,16.02,2021-06-23
2020-02-29,1.147342010028349,1.1382702285490702,0.9582688261006094,1.3556159165243238,0.04241998734301811,0.5342372652073263,0.0,0.0,0.0,16.02,2021-06-23
2020-03-01,1.1440844442468838,1.1388194418142974,0.9590272337942053,1.3369490811097662,0.6013326693937808,0.740217776391775,0.0,0.0,0.0,16.02,2021-06-23
2020-03-02,1.1410961181353236,1.130278639396676,0.9604877183813975,1.3340888761355172,1.1390085190260655,0.8210192050013434,0.0,0.0,0.0,16.02,2021-06-23
2020-03-03,1.1370769250334114,1.1236412140378038,0.9437532543622923,1.3026354653112695,1.2098631851640538,0.8905777754718682,0.0,0.0,0.0,16.02,2021-06-23
2020-03-04,1.1319064915521722,1.1215058030517957,0.9452033997475227,1.296393099243471,1.1668365515651815,0.9560005603471899,0.0,0.0,0.0,16.02,2021-06-23
2020-03-05,1.1273375620790835,1.1181456962278618,0.9370715591232667,1.2816525006603448,1.1692955711082231,1.008623104945883,0.0,0.0,0.0,16.02,2021-06-23
2020-03-06,1.1237244785671663,1.114960407415778,0.955472698368701,1.2831473935458493,1.1979025512738397,1.050098591290062,0.0,0.0,0.0,16.02,2021-06-23
2020-03-07,1.1181693405975353,1.1151743801406584,0.9482129224482946,1.273655414622307,1.2257741902196866,1.0850570104020143,0.0,0.0,0.0,16.02,2021-06-23
2020-03-08,1.11346775143983,1.114168529871606,0.9523746390665726,1.2613250271435479,1.250193095239994,1.1162886253710926,0.0,0.0,0.0,16.02,2021-06-23
2020-03-09,1.1065003930739266,1.101814778105105,0.9583493630434746,1.2521857543161206,1.2742262038947787,1.1451186416054437,1.8803092447455314,1.0,8.0,16.02,2021-06-23
2020-03-10,1.1017314934789033,1.091956140869816,0.9662196607386946,1.2506809962188126,1.2986403404645606,1.1723606658547687,0.0,0.0,9.0,16.02,2021-06-23
2020-03-11,1.0959472655121145,1.0906036665555798,0.96930892125606,1.242311099424884,1.3228523233200964,1.1985908976649347,0.0,0.0,2.0,16.02,2021-06-23
2020-03-12,1.0902777890364517,1.0897036223219043,0.9645289682698548,1.2271138786577447,1.3466150853950176,1.2241590923566894,0.0,0.0,4.0,16.02,2021-06-23
2020-03-13,1.085243511417452,1.0838536808601074,0.95064954798884,1.2044177484001566,1.3698599617488127,1.2492484339517482,0.0,0.0,6.0,16.02,2021-06-23
2020-03-14,1.082945410894733,1.0831620756015155,0.9488576224222148,1.1933327635496733,1.3924407335950866,1.273938879778632,0.0,0.0,6.0,16.02,2021-06-23
2020-03-15,1.080248531868592,1.0746231110387694,0.9609410013215157,1.1978526409985333,1.4143888934634072,1.2982394995577402,13.16216471321872,7.0,18.0,16.02,2021-06-23
2020-03-16,1.0784724660942842,1.0725685542667014,0.9558230067165951,1.1872276571892992,1.4360191643907148,1.3221287245658628,1.8803092447455314,1.0,14.0,16.02,2021-06-23
2020-03-17,1.078664288361113,1.0748740981989426,0.9738853586931714,1.1964436308377804,1.4574521106246525,1.3456053079927581,1.8803092447455314,1.0,17.0,16.02,2021-06-23
2020-03-18,1.079350486541658,1.0744176032693318,0.960949715328749,1.1901396282550418,1.4787363204156352,1.368690507311946,7.521236978982126,4.0,20.0,16.02,2021-06-23
2020-03-19,1.0807706896285678,1.076643366249801,0.9732082952918959,1.1919567677732652,1.4958859540901661,1.3848252698027321,0.0,0.0,9.0,16.02,2021-06-23
2020-03-20,1.0836869454288862,1.0789766194925527,0.9514501134918492,1.1640955537804691,1.5188402388970965,1.4086913369884961,0.0,0.0,18.0,16.02,2021-06-23
