date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2019-12-28,0.9979081023370772,0.9799277426716584,0.7490070047058157,1.2059996332562595,2.347037869968154,0.0,0.0,0.0,0.0,09.01,2021-06-23
2019-12-29,0.998183645518748,0.9821514421109474,0.7537211674968567,1.2004550121476478,0.015435908404460198,0.24030725800460628,0.0,0.0,0.0,09.01,2021-06-23
2019-12-30,0.9991050935071101,0.9866010710140264,0.7501888752089924,1.1935804005483686,0.21879210115927908,0.3325939417947839,0.0,0.0,0.0,09.01,2021-06-23
2019-12-31,0.9997712523236848,0.9882813379641368,0.7546955983745209,1.198796528147633,0.4138312056867546,0.3636081687019446,0.0,0.0,0.0,09.01,2021-06-23
2020-01-01,1.0012148393581262,0.9962998171475896,0.7524350414529497,1.183357464971001,0.434599733091479,0.38302701189990945,0.0,0.0,0.0,09.01,2021-06-23
2020-01-02,1.0030396209531356,0.9911580862443291,0.8073851117662209,1.2341380554817727,0.40661811467264236,0.39757184679763197,0.0,0.0,0.0,09.01,2021-06-23
2020-01-03,1.0046122567643199,0.9917131556347705,0.7425505726670517,1.1681361518747932,0.3912535574084251,0.40558965897690585,0.0,0.0,0.0,09.01,2021-06-23
2020-01-04,1.007067238129518,0.9995232837673527,0.7956964852610297,1.2082151386002205,0.38598705917218573,0.40815736434647665,0.0,0.0,0.0,09.01,2021-06-23
2020-01-05,1.0104949610040344,1.0024575268399623,0.8031664987413463,1.2022384250424727,0.38208490812533946,0.4073765064598313,0.0,0.0,0.0,09.01,2021-06-23
2020-01-06,1.0142650134215216,1.0022892652580682,0.798317850451029,1.1917330411052576,0.37784670729579933,0.40472225022640274,0.0,0.0,0.0,09.01,2021-06-23
2020-01-07,1.019436638494517,1.010680428694943,0.7973149691135055,1.1794290520700157,0.3740099981667906,0.40103908189297494,4.983941611045219,2.0,43.0,09.01,2021-06-23
2020-01-08,1.0252502727113428,1.016626740101762,0.8194895192777844,1.193490445101872,0.3709233608690683,0.39686355692152353,0.0,0.0,42.0,09.01,2021-06-23
2020-01-09,1.030387087034512,1.0266874879897203,0.8282413132918659,1.1916952871488415,0.36854770328790865,0.3925711656048596,0.0,0.0,41.0,09.01,2021-06-23
