date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,zona_metropolitana,fecha_estimado
2020-03-02,1.908697127786288,1.8983129342915772,1.5550323301003444,2.1954577371727706,2.827117961192317,0.0,0.0,0.0,0.0,08.04,2021-06-23
2020-03-03,1.9099624412811584,1.8947827147629654,1.5954216968723816,2.213106069090471,0.037819211364659475,0.2885472364349095,0.0,0.0,0.0,08.04,2021-06-23
2020-03-04,1.9122532102439758,1.9010772928664177,1.6230754509053285,2.2207924917519697,0.5363172380404004,0.40132209496353344,0.0,0.0,0.0,08.04,2021-06-23
2020-03-05,1.910331856315187,1.8945705126819778,1.6426189670018172,2.221008274065832,1.0212735326087519,0.467143096962562,0.0,0.0,0.0,08.04,2021-06-23
2020-03-06,1.9098892703399935,1.8876815464941514,1.626338872491951,2.1949736060555303,1.1309341399575024,0.554392668941136,0.0,0.0,0.0,08.04,2021-06-23
2020-03-07,1.9071277552778418,1.8827732549603997,1.6245926510419697,2.1798512285339062,1.2091747976706946,0.6546673770429904,0.0,0.0,0.0,08.04,2021-06-23
2020-03-08,1.9077416114956025,1.8968966398500609,1.6277992664004883,2.156136063153539,1.3746018282961958,0.7588751080629993,0.0,0.0,0.0,08.04,2021-06-23
2020-03-09,1.9067750478016152,1.8948120496996128,1.6360402053890464,2.131903356643128,1.5801893803709741,0.8711691171450658,0.0,0.0,0.0,08.04,2021-06-23
2020-03-10,1.9022008845894272,1.88811313568746,1.6729282511806276,2.1451347299845853,1.8040341845211616,0.9968773812540573,0.0,0.0,0.0,08.04,2021-06-23
2020-03-11,1.8993919952477407,1.892295155371368,1.6235166296347077,2.0893851142473956,2.056721735757963,1.1390258869134668,0.0,0.0,0.0,08.04,2021-06-23
2020-03-12,1.8988187406685324,1.8923597329084636,1.6585173525375283,2.100546572685902,2.3474896120424185,1.3002957281742076,2.055053867453511,1.0,2.0,08.04,2021-06-23
2020-03-13,1.8937325756287482,1.885844405518522,1.672726307769626,2.0965517925768054,2.6805013874081833,1.483888346904291,2.055053867453511,1.0,3.0,08.04,2021-06-23
2020-03-14,1.8916130645216525,1.8848306436813855,1.672576913669924,2.0740745151008664,3.061213543809149,1.6933579651620263,0.0,0.0,1.0,08.04,2021-06-23
2020-03-15,1.8875435132080818,1.8829047908262786,1.6614940728663208,2.0502044710721643,3.495974423681338,1.9326203652360656,2.055053867453511,1.0,2.0,08.04,2021-06-23
2020-03-16,1.8826176500972958,1.8741791384104827,1.6892140688721677,2.062313863649738,3.99225499071223,2.2060119065432287,2.055053867453511,1.0,6.0,08.04,2021-06-23
2020-03-17,1.8817169703580783,1.8796711254027973,1.6961834532703701,2.061701784688162,4.558513154791053,2.518389516732531,0.0,0.0,5.0,08.04,2021-06-23
2020-03-18,1.8792211831697445,1.8706282778684207,1.7044885405496524,2.0617611844602557,5.2037530126166445,2.87522596908411,2.055053867453511,1.0,2.0,08.04,2021-06-23
2020-03-19,1.8724330097443544,1.8636912758089625,1.6864739445025902,2.0308096700241056,5.93966409534257,3.282647910702457,4.110107734907022,2.0,7.0,08.04,2021-06-23
