date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-02-26,1.5217038462715733,1.5095923940496765,1.2697076156930651,1.7669739850043926,9.503943322137408,0.0,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-02-27,1.5181972988766776,1.5053083327970334,1.2477482727946407,1.7382331055015365,0.10188319729816385,0.9700626088001755,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-02-28,1.5137331868972705,1.494496388749456,1.25122154150803,1.7249227250980874,1.4445344722770155,1.3466210522405688,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-02-29,1.510617509870415,1.4950745377731687,1.2982115077633845,1.768956042755574,2.743263568998485,1.5303482942369366,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-01,1.5044698823551408,1.4837260423397134,1.2485828295544967,1.7020946270789468,2.9741198108359237,1.739353165917118,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-02,1.5030072135547587,1.4858003326790843,1.2669472761421312,1.7100740092278433,3.02184606593985,1.9645122324371331,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-03,1.4966599203688011,1.4828425109726537,1.2783932276644818,1.7020960723971994,3.235123096691662,2.179431475450296,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-04,1.4883447610998595,1.475316762201661,1.2906254536733825,1.6946638433875005,3.524000923052056,2.3893081544378876,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-05,1.4800035825541327,1.4755191353996064,1.263710716797575,1.6521282358748512,3.8196198982591594,2.605023263188393,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-06,1.4681980752157164,1.463891392373077,1.294450273217067,1.656424999244025,4.12559877185683,2.8318527797536275,0.0,0.0,0.0,Aguascalientes,2021-06-23
2020-03-07,1.4620513407229334,1.4575704032287655,1.2712310397625621,1.6191894315194792,4.454043795012902,3.07216744771387,3.7417576105146257,1.0,6.0,Aguascalientes,2021-06-23
2020-03-08,1.4521227133379844,1.4517681126375703,1.272865056388052,1.6113459294012484,4.8061676159733135,3.3279771728378025,0.0,0.0,7.0,Aguascalientes,2021-06-23
2020-03-09,1.4418501848707592,1.4382848057971365,1.2559189694705315,1.5849205281639513,5.1820235219873005,3.601063234800566,0.0,0.0,7.0,Aguascalientes,2021-06-23
2020-03-10,1.429246672261979,1.426705564255886,1.2611111966136592,1.5717856986911294,5.582279738614167,3.8929275833082255,3.7417576105146257,1.0,10.0,Aguascalientes,2021-06-23
