date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-03-02,1.8889799128473548,1.8721636083678188,1.5390153956020902,2.1856597130702253,5.150684883684601,0.0,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-03,1.884528048569619,1.868427061333456,1.541338970787993,2.1495770297458106,0.06810184658158747,0.5260964753767616,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-04,1.8806575861601333,1.8645357840033578,1.542678653822539,2.147638410554701,0.9657452801582597,0.7316325458909765,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-05,1.8782603391478963,1.86121640210174,1.5501869235357257,2.112218854966247,1.8386255550031585,0.8504497951105056,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-06,1.8759452387350253,1.8616517934524164,1.5440875132169862,2.0919250700291907,2.032521518986817,1.0068386562467766,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-07,1.87255009022634,1.8504065556036493,1.532191715250341,2.082131019460492,2.1644430703227147,1.1859377316583926,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-08,1.8731604067824157,1.858774317000143,1.5855607630990343,2.1020019495431987,2.449309471858125,1.3710161440501503,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-09,1.8731438599771912,1.8523265525735562,1.5912436239372962,2.092408921685447,2.8040067078354065,1.5690883302145342,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-10,1.8722139191299862,1.85902704170777,1.6098568292539592,2.0936021179868156,3.1883792676887124,1.7894390684887935,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-11,1.8701386869819194,1.8515749053717556,1.634257693455805,2.0917836894403776,3.620251249714069,2.037238956031738,0.0,0.0,0.0,Chihuahua,2021-06-23
2020-03-12,1.8636434385254212,1.8470174186388753,1.6371433670015993,2.069565532691437,4.11639940604814,2.3169548130476922,2.5349886490151166,1.0,5.0,Chihuahua,2021-06-23
2020-03-13,1.856993120175349,1.8420905453733427,1.6147814115730554,2.035374254022065,4.683944000984564,2.634003051785033,2.5349886490151166,1.0,4.0,Chihuahua,2021-06-23
2020-03-14,1.8519318114302121,1.8374681051817165,1.625412445583375,2.038079389024479,5.328723595971016,2.9944394096225513,0.0,0.0,2.0,Chihuahua,2021-06-23
2020-03-15,1.8421833476858112,1.8308636190795595,1.6444992093303692,2.0133175783525745,6.059523183773125,3.404601092381212,2.5349886490151166,1.0,6.0,Chihuahua,2021-06-23
2020-03-16,1.839464231658077,1.8304778073168122,1.6432408015157325,2.0038815173789675,6.887759901586382,3.8712086419467933,2.5349886490151166,1.0,7.0,Chihuahua,2021-06-23
2020-03-17,1.8334495320942836,1.8258237476386832,1.6739028203661053,2.036071809518916,7.824364134592819,4.401647208412582,2.5349886490151166,1.0,9.0,Chihuahua,2021-06-23
2020-03-18,1.829292424770414,1.8263090257793528,1.6577543687506646,1.9958853635736133,8.884765222517958,5.003983515560194,7.60496594704535,3.0,6.0,Chihuahua,2021-06-23
