date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-03-03,1.734986172845724,1.720479280258128,1.3748584131059807,1.9762974123375436,7.913603950720539,0.0,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-04,1.7318193169549403,1.7129441758745234,1.3776329144706747,1.9609046469248996,0.09587065149235036,0.8120706749467758,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-05,1.730358467420081,1.7073205310853092,1.4017055905399478,1.9602856193015965,1.3594241634592374,1.1284323709950181,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-06,1.731627400093117,1.712994198856213,1.4134703989359756,1.9795160579478608,2.5853102984566263,1.2987347328197956,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-07,1.7294454702329511,1.7097522151063576,1.4314487816947123,1.9744462793391906,2.8343688259985202,1.5107002907343818,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-08,1.73021695167223,1.7139280223024926,1.4497471693103463,1.9635621295623233,2.960516610425424,1.747967316144256,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-09,1.7263186232552166,1.7008560751812625,1.461568968274252,1.9706270748949246,3.2776918503738837,1.9860502788476742,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-10,1.724886067396958,1.7088003502428375,1.4621011591223514,1.9522801962662557,3.681975697098542,2.2327176312763535,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-11,1.720696764472863,1.7121857503505349,1.429974432596284,1.9101597828139456,4.111052984036066,2.4999165894770887,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-12,1.7176098934378181,1.7142324216094353,1.4593436912872546,1.9144978097896788,4.580218994707189,2.7937801552616506,0.0,0.0,0.0,Tamaulipas,2021-06-23
2020-03-13,1.7138712107150116,1.7097591392793103,1.4931456492998452,1.9265210277362492,5.107610046400409,3.1185575052876566,3.920772871153765,1.0,5.0,Tamaulipas,2021-06-23
2020-03-14,1.71146451920044,1.7044933663273307,1.479325976938163,1.889462102881005,5.699098033677798,3.479062705749022,7.84154574230753,2.0,4.0,Tamaulipas,2021-06-23
2020-03-15,1.7076384922788586,1.705410451547055,1.5247833921280383,1.9069491193664736,6.359528859646708,3.880511062507708,0.0,0.0,8.0,Tamaulipas,2021-06-23
2020-03-16,1.707203017062885,1.6990799162781267,1.5349592968113885,1.911424619096177,7.096984072971463,4.328275599128637,11.762318613461295,3.0,10.0,Tamaulipas,2021-06-23
2020-03-17,1.7064331245772728,1.7010353846092436,1.510024195477866,1.8797983461633163,7.920007520768168,4.828085734354129,0.0,0.0,8.0,Tamaulipas,2021-06-23
2020-03-18,1.7014797397387769,1.69689701342381,1.5355352063715282,1.8855688727946065,8.839115562914749,5.386135145987165,0.0,0.0,6.0,Tamaulipas,2021-06-23
2020-03-19,1.6953334836124874,1.6894213744344158,1.5115741870477537,1.8408710443924197,9.866502338569115,6.009287253167957,0.0,0.0,9.0,Tamaulipas,2021-06-23
2020-03-20,1.6898479851310702,1.6831900529764725,1.5297067648977833,1.8524085865762463,11.011016730411779,6.705276831153131,11.762318613461295,3.0,17.0,Tamaulipas,2021-06-23
2020-03-21,1.6790812623277391,1.6760091639302752,1.5325813511275463,1.831990495327082,12.28112593314621,7.482373135307849,3.920772871153765,1.0,17.0,Tamaulipas,2021-06-23
2020-03-22,1.6681788844525527,1.6631650562252553,1.5010033961035318,1.7966220370791544,13.68866959238209,8.349123365858855,7.84154574230753,2.0,28.0,Tamaulipas,2021-06-23
2020-03-23,1.6559506482340165,1.654480635885866,1.5000735143206694,1.7844577410965388,15.23201107361344,9.304527024312549,3.920772871153765,1.0,13.0,Tamaulipas,2021-06-23
2020-03-24,1.6435920178299157,1.6428607848343189,1.4838854203815302,1.759611882437897,16.939900075627325,10.379585203143792,3.920772871153765,1.0,15.0,Tamaulipas,2021-06-23
2020-03-25,1.6313029500227274,1.6287804434483002,1.5009096582685033,1.759244288830684,18.80653358341695,11.568951609173293,23.52463722692259,6.0,16.0,Tamaulipas,2021-06-23
2020-03-26,1.6191251930553208,1.6171579260044957,1.4992347004343936,1.75401065499522,20.843979772277816,12.882458360454141,15.68309148461506,4.0,19.0,Tamaulipas,2021-06-23
2020-03-27,1.6014345417196494,1.5970994648369965,1.4774730089830657,1.7236416463977522,23.066305178569305,14.33084957254881,11.762318613461295,3.0,31.0,Tamaulipas,2021-06-23
2020-03-28,1.5893247570853521,1.5861066648693702,1.4644695298501311,1.7069044499983095,25.484448237148086,15.923789812177658,7.84154574230753,2.0,21.0,Tamaulipas,2021-06-23
2020-03-29,1.5749757994168656,1.5707691064944536,1.4674327416570672,1.7028424093988896,28.098962922777115,17.670900040371272,3.920772871153765,1.0,12.0,Tamaulipas,2021-06-23
2020-03-30,1.5622688275663206,1.5599627530933307,1.439206217323691,1.6626525399761842,30.920428347419477,19.581254391671127,43.12850158269141,11.0,36.0,Tamaulipas,2021-06-23
2020-03-31,1.5464209782414213,1.5410951685108776,1.4391421112312226,1.6639046563273658,33.96381372408697,21.66381572023738,27.44541009807636,7.0,28.0,Tamaulipas,2021-06-23
2020-04-01,1.5326298836973846,1.530682117219566,1.4216366474603686,1.6469193313021682,37.23951457450945,23.92805250957876,39.20772871153765,10.0,39.0,Tamaulipas,2021-06-23
2020-04-02,1.5118251571084065,1.5115408567771975,1.4031892521498122,1.6254760881918267,40.74963026532879,26.383772874833564,19.603864355768824,5.0,27.0,Tamaulipas,2021-06-23
2020-04-03,1.4903322963954122,1.4868135853161586,1.3754307494991778,1.5926117015266743,44.49669413633102,29.040171253082526,15.68309148461506,4.0,27.0,Tamaulipas,2021-06-23
2020-04-04,1.4679318259904008,1.4647069747427888,1.370056057998243,1.5811913041873842,48.463765850922194,31.905470119775774,31.36618296923012,8.0,29.0,Tamaulipas,2021-06-23
2020-04-05,1.4406067256799264,1.439773514546661,1.347748664360667,1.545769799134074,52.62177972854768,34.98485111188593,23.52463722692259,6.0,29.0,Tamaulipas,2021-06-23
2020-04-06,1.4098816346349634,1.4109700828081997,1.2918858810459375,1.4898045689799335,56.94868392865128,38.27853415729883,19.603864355768824,5.0,36.0,Tamaulipas,2021-06-23
2020-04-07,1.3807385445499332,1.3778505294658636,1.2823982370373357,1.4769049456834433,61.39973620774187,41.7820949450819,39.20772871153765,10.0,45.0,Tamaulipas,2021-06-23
2020-04-08,1.348805667286462,1.3476069952878076,1.261007000262649,1.450829257705282,65.90860988322504,45.48477600991288,27.44541009807636,7.0,29.0,Tamaulipas,2021-06-23
2020-04-09,1.3125042226233214,1.312060605525871,1.211696945497306,1.3919497828420873,70.42651528428085,49.36711113252419,31.36618296923012,8.0,32.0,Tamaulipas,2021-06-23
2020-04-10,1.2796053594748735,1.2780558211767081,1.1887807612653218,1.3689364141138016,74.8960852818003,53.402482121597615,62.73236593846024,16.0,61.0,Tamaulipas,2021-06-23
2020-04-11,1.2465443924345663,1.2469484329992953,1.1692393590268457,1.335936378005314,79.2240792877836,57.557725478093055,62.73236593846024,16.0,39.0,Tamaulipas,2021-06-23
2020-04-12,1.213550203594982,1.2116485636085126,1.1172270580358614,1.284656044394184,83.3430766528868,61.79041683434853,54.89082019615272,14.0,47.0,Tamaulipas,2021-06-23
2020-04-13,1.1849964307897682,1.1830430133848342,1.096554483812561,1.2603709153875438,87.20938679214548,66.0511050953287,99.92856769871031,30.0,115.0,Tamaulipas,2021-06-23
2020-04-14,1.1576345319629733,1.1587436553997361,1.0656443340636308,1.2239040276813935,90.7668443999634,70.28762090307704,101.9400946499979,26.0,83.0,Tamaulipas,2021-06-23
2020-04-15,1.131894749563235,1.1307577273485456,1.0646228107429756,1.218722245703481,93.98933829559549,74.44606905707501,68.66161019549749,19.0,106.0,Tamaulipas,2021-06-23
2020-04-16,1.108470685814144,1.1061548026484043,1.033506628569974,1.184832372208754,96.86891323765796,78.47454243566413,105.86086752115166,27.0,95.0,Tamaulipas,2021-06-23
2020-04-17,1.0887550596714606,1.0841473953170713,1.0199121591188816,1.1709613143314337,99.38847449190263,82.32655647655241,128.95072597424334,34.0,101.0,Tamaulipas,2021-06-23
2020-04-18,1.0714516612970137,1.0708237846459583,1.0010157148376493,1.1448972198896354,101.54034692903171,85.9611863076474,84.00427840169361,25.0,114.0,Tamaulipas,2021-06-23
2020-04-19,1.055718316219436,1.0545969031491214,0.9832939476266594,1.1315725583038883,103.3462138895101,89.34348354394052,47.04927445384518,12.0,54.0,Tamaulipas,2021-06-23
2020-04-20,1.0408378250086203,1.0384995162983628,0.9594708511238105,1.100771194039358,104.83874054580876,92.447080044669,109.00067343829512,35.0,123.0,Tamaulipas,2021-06-23
2020-04-21,1.0279875885108327,1.0231555014133225,0.9490725600171841,1.0900101797814208,106.03680913646716,95.25569573267919,113.70241326345919,29.0,97.0,Tamaulipas,2021-06-23
2020-04-22,1.017098241851183,1.0165299931127347,0.9424704312366962,1.0806104518013104,106.94963188255826,97.76140815096912,98.01932177884413,25.0,85.0,Tamaulipas,2021-06-23
2020-04-23,1.0096498714180742,1.0101081615808285,0.9449438635824461,1.0770678688738973,107.5954721821495,99.9619613527223,108.4770292422578,32.0,113.0,Tamaulipas,2021-06-23
2020-04-24,1.0048613822350148,1.0031682797599604,0.9402569446200489,1.0719653156345201,108.0083742799574,101.85986664423974,99.44814189246652,27.0,104.0,Tamaulipas,2021-06-23
2020-04-25,1.0008504587147404,0.9993231413726036,0.9354251947659478,1.066903916997398,108.24119790021355,103.4631271554879,139.80274069770908,50.0,137.0,Tamaulipas,2021-06-23
2020-04-26,0.9979274420475135,0.9970143264281027,0.9275488000707588,1.0620847805087743,108.35397550909748,104.78694824529983,117.38920452778603,38.0,124.0,Tamaulipas,2021-06-23
2020-04-27,0.9932712600231055,0.9914731541839243,0.9280248220952065,1.0616482846575186,108.38175328510617,105.85459223111323,91.3719930945394,52.0,218.0,Tamaulipas,2021-06-23
2020-04-28,0.9910606453613459,0.9897953433023071,0.9262696678047158,1.0579667782343753,108.3403439777637,106.69440062468561,73.40062457709661,32.0,167.0,Tamaulipas,2021-06-23
2020-04-29,0.9899062113293319,0.9876144020992822,0.9224369071954261,1.0570450401010498,108.22226701553751,107.33583037788213,78.28953479071708,28.0,137.0,Tamaulipas,2021-06-23
2020-04-30,0.9874914254555403,0.9867167776388602,0.9197511307575083,1.048632007962228,108.03624565156204,107.80509924635136,78.57630964343033,32.0,156.0,Tamaulipas,2021-06-23
2020-05-01,0.9857253050328804,0.9834010375904882,0.9161371400368908,1.0483420209038083,107.81083008160542,108.12516160505315,131.1143287590461,51.0,149.0,Tamaulipas,2021-06-23
2020-05-02,0.9840177856115975,0.9847881140167443,0.9192986460324054,1.048899423657305,107.54740879591407,108.31803648689903,109.78164039230543,28.0,93.0,Tamaulipas,2021-06-23
2020-05-03,0.9841362173406663,0.9830688260276886,0.9250535564376243,1.0531559098251466,107.24205837505001,108.40322741603977,82.33623029422907,21.0,93.0,Tamaulipas,2021-06-23
2020-05-04,0.9853808451627353,0.9840853313246816,0.9198943393217203,1.0504639479250413,106.9022997461135,108.39669516079717,100.26389846279994,39.0,149.0,Tamaulipas,2021-06-23
2020-05-05,0.987264457022557,0.984213758514948,0.9225320309988626,1.0577016482142692,106.55021502286306,108.31186148183055,130.4032372805865,48.0,141.0,Tamaulipas,2021-06-23
2020-05-06,0.9893788889253037,0.9904592270289225,0.913880517019024,1.0485652750827479,106.21537845445273,108.16185324951238,110.72813946823238,37.0,128.0,Tamaulipas,2021-06-23
2020-05-07,0.9928485685355425,0.9908106996032251,0.921193900305145,1.0561467299135605,105.9178253663627,107.9613961183693,127.68650317057428,34.0,102.0,Tamaulipas,2021-06-23
2020-05-08,0.9972480234955456,0.9963691020299162,0.9241271278472315,1.0575570004280082,105.66642766162609,107.72654296734301,97.64262007161562,26.0,102.0,Tamaulipas,2021-06-23
2020-05-09,1.0028979466911578,1.001286667604286,0.9373297408190631,1.0725048229546406,105.47539804501747,107.47321817297845,145.06859623268932,37.0,94.0,Tamaulipas,2021-06-23
2020-05-10,1.0071414055935388,1.0042407852050976,0.9407016274093567,1.0750971948155137,105.36732018766497,107.21709226907768,92.4626402269676,35.0,145.0,Tamaulipas,2021-06-23
2020-05-11,1.0105156714200403,1.0100907008921405,0.9469753013293624,1.077875485398968,105.36285957548115,106.97444362178628,106.40541930881191,45.0,162.0,Tamaulipas,2021-06-23
2020-05-12,1.0150595939644138,1.0138633990290513,0.9400314593851324,1.0780347507424453,105.45892764999336,106.76231490077168,114.68847590171342,50.0,167.0,Tamaulipas,2021-06-23
2020-05-13,1.0198724727334325,1.0214965224784964,0.955913379120984,1.0908009518173505,105.63513103678295,106.59604719030631,58.45888096966052,38.0,249.0,Tamaulipas,2021-06-23
2020-05-14,1.0267877748125833,1.0271992649623314,0.9592972394776341,1.0924059997836504,105.89090897987211,106.48648191512912,71.37754835622165,60.0,322.0,Tamaulipas,2021-06-23
2020-05-15,1.0347024691872535,1.0303642422965464,0.96835965358731,1.1023189479190814,106.24328301681822,106.44112044540971,106.95817473379275,86.0,308.0,Tamaulipas,2021-06-23
2020-05-16,1.042348837005663,1.0422425166193419,0.9567900149309915,1.0980500794262136,106.7217828156421,106.46685257994096,158.6960825119995,58.0,140.0,Tamaulipas,2021-06-23
2020-05-17,1.0475816870387429,1.0444452930377945,0.9700702444069963,1.1085539713582135,107.35708897209038,106.57264047225803,172.05215257729927,53.0,118.0,Tamaulipas,2021-06-23
2020-05-18,1.0581212810290286,1.0560868487634805,0.9931390242675338,1.143305443441983,108.15752196920393,106.77069421698168,115.89380064845118,95.0,314.0,Tamaulipas,2021-06-23
2020-05-19,1.0669844619128563,1.0663147704151201,0.9923004203542656,1.1350051570408368,109.10013330744025,107.0744017684466,60.98459852922951,64.0,402.0,Tamaulipas,2021-06-23
2020-05-20,1.075671007858453,1.0738194473908678,1.009659439093397,1.1587356573622494,110.21634351784654,107.49395753647967,112.80280034701042,96.0,326.0,Tamaulipas,2021-06-23
2020-05-21,1.0870118581072221,1.0864468634498148,1.0173731600776406,1.162709120566326,111.54351645180353,108.04017489177195,128.28879799685058,71.0,212.0,Tamaulipas,2021-06-23
2020-05-22,1.0993750472867356,1.0985792779335561,1.022953786473867,1.166152995845307,113.07948030786086,108.72694456928419,96.65987623193006,81.0,321.0,Tamaulipas,2021-06-23
2020-05-23,1.1093221210650392,1.1069919421668648,1.0444187389169408,1.1862452550832234,114.85042298635845,109.56800095317926,99.98979843872178,71.0,272.0,Tamaulipas,2021-06-23
2020-05-24,1.1212849811034786,1.1207115089344322,1.0440595023344534,1.1844137018011462,116.90178708188185,110.57826001260133,100.61931816667374,57.0,217.0,Tamaulipas,2021-06-23
2020-05-25,1.1296066645934204,1.1283687661655135,1.0504759158312709,1.1953410888716143,119.23545382712595,111.77632950845499,122.93027239344688,112.0,349.0,Tamaulipas,2021-06-23
2020-05-26,1.136197055104862,1.138986619146018,1.067758927121049,1.213175132488335,121.85495114813845,113.18086074174542,103.28225683080584,79.0,293.0,Tamaulipas,2021-06-23
2020-05-27,1.143997207366065,1.1423626117583197,1.059062080758776,1.2141912623888458,124.74665643660698,114.80896420014336,117.50291702813585,100.0,326.0,Tamaulipas,2021-06-23
2020-05-28,1.1479047203210977,1.1487576189310247,1.0756234770599913,1.2280723560440607,127.87485285290806,116.67387863292343,124.31365214342703,86.0,265.0,Tamaulipas,2021-06-23
