date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-02-23,1.8221123629368616,1.8047903684219633,1.4983394028221884,2.122241521226816,5.921601172721739,0.0,0.0,0.0,0.0,Tabasco,2021-06-23
2020-02-24,1.8240408118303777,1.8141961735508971,1.4892744460048675,2.092578787389698,0.07535240289134128,0.6082671877986112,0.0,0.0,0.0,Tabasco,2021-06-23
2020-02-25,1.8243941371671992,1.807699033387181,1.4903439597230936,2.074761397942831,1.0685291989735366,0.8456035756832989,0.0,0.0,0.0,Tabasco,2021-06-23
2020-02-26,1.8236235434010044,1.807949313090588,1.5133362201761333,2.06897242460501,2.0334051072550308,0.9785749779285342,0.0,0.0,0.0,Tabasco,2021-06-23
2020-02-27,1.8238573782276768,1.8112446317236004,1.5411966409530808,2.0868442496876307,2.240432281271265,1.1495008811365202,0.0,0.0,0.0,Tabasco,2021-06-23
2020-02-28,1.823636357198194,1.8082651180524612,1.520578178551136,2.056403102196067,2.367854775020948,1.3434598720272515,0.0,0.0,0.0,Tabasco,2021-06-23
2020-02-29,1.824377073334306,1.8112512052262932,1.5343816664561243,2.0584578117908356,2.6574352743664753,1.541673739989692,0.0,0.0,0.0,Tabasco,2021-06-23
2020-03-01,1.8222101512089504,1.8104191783711787,1.5702186366489408,2.0594947694277796,3.0215246247504326,1.7513732564634397,0.0,0.0,0.0,Tabasco,2021-06-23
2020-03-02,1.8185552495334079,1.801593892907445,1.566970381446292,2.042503301233321,3.4136949189867667,1.9826329393535658,0.0,0.0,0.0,Tabasco,2021-06-23
2020-03-03,1.8196628641088808,1.8089739767809005,1.5595938038487949,2.0248722222955107,3.8499164388209883,2.2409268453958724,0.0,0.0,0.0,Tabasco,2021-06-23
2020-03-04,1.8188847057152364,1.8128787107417157,1.5675672865612194,2.0288424738566055,4.34644998057313,2.5305764704667504,3.779177205923873,1.0,3.0,Tabasco,2021-06-23
2020-03-05,1.8132529129331167,1.804752169745575,1.5816106696193557,2.005924994435911,4.91098769946373,2.856612549095159,0.0,0.0,2.0,Tabasco,2021-06-23
2020-03-06,1.808848485736042,1.8049510335478,1.5950314625649897,1.996700273195738,5.551089854603851,3.224695675015942,0.0,0.0,3.0,Tabasco,2021-06-23
2020-03-07,1.8045502833884377,1.799482770188202,1.6096359814289705,1.9957094992111268,6.2743738683132975,3.6409859644700506,0.0,0.0,4.0,Tabasco,2021-06-23
2020-03-08,1.7988127129581517,1.7986357414229843,1.6309881950223921,2.0107981342858072,7.0904890463618,4.112034833295937,0.0,0.0,6.0,Tabasco,2021-06-23
2020-03-09,1.7910450074859847,1.7819721625042717,1.6025724627847753,1.963399851767909,8.011386581656952,4.644902765098208,11.337531617771619,3.0,9.0,Tabasco,2021-06-23
2020-03-10,1.7822785692955536,1.775756524774145,1.590022873036115,1.9310998258886762,9.048866883530554,5.247401275252671,7.558354411847746,2.0,8.0,Tabasco,2021-06-23
