date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2019-12-28,1.0166145448143096,0.9968071878148506,0.7874915275198183,1.264806118857978,3.002531855105263,0.0,0.0,0.0,0.0,México,2021-06-24
2019-12-29,1.0173948627291203,0.9980135493303808,0.7622986338190675,1.2357683638600718,0.02005168917913078,0.30685325043384826,0.0,0.0,0.0,México,2021-06-24
2019-12-30,1.018464006001618,0.998902264516059,0.7886149379522026,1.2455968835888303,0.2842198515584014,0.4247271488276812,0.0,0.0,0.0,México,2021-06-24
2019-12-31,1.0205909636769597,1.0024130456374745,0.7852810187239404,1.23462603056778,0.5376546880460158,0.4647833320283059,0.0,0.0,0.0,México,2021-06-24
2020-01-01,1.0216898572989055,1.0016282369708338,0.7842298366475372,1.2291214445248746,0.5652633959702278,0.49059018637107826,0.0,0.0,0.0,México,2021-06-24
2020-01-02,1.021568962699918,1.008662194210882,0.785363414448344,1.224553494520522,0.5305918097223231,0.510440582202427,0.0,0.0,0.0,México,2021-06-24
2020-01-03,1.0246834457995835,1.0119200829470614,0.7909519790187183,1.2218438259323394,0.5128827919054546,0.5220651637443656,0.0,0.0,0.0,México,2021-06-24
2020-01-04,1.0263319373992308,1.0156506580808569,0.8115405932315444,1.230814625914555,0.5081566058348392,0.5268380484902455,0.0,0.0,0.0,México,2021-06-24
2020-01-05,1.0275087452649645,1.0144519959026588,0.8107186248586956,1.2242049345034856,0.5050369486558672,0.527439280241624,0.0,0.0,0.0,México,2021-06-24
2020-01-06,1.0279154480290063,1.0112050145387648,0.8257918920939274,1.2187683313098763,0.5014333034124612,0.5257262702959326,0.0,0.0,0.0,México,2021-06-24
2020-01-07,1.0307720396617406,1.015481988931897,0.8219727274820513,1.2124332263406679,0.49818732068450006,0.5227514170224264,3.8684003377656593,1.0,6.0,México,2021-06-24
2020-01-08,1.0335281251476989,1.0227258550733518,0.833435855977227,1.218426376286469,0.49567975772759826,0.5191664324418934,0.0,0.0,11.0,México,2021-06-24
2020-01-09,1.0364518592713567,1.0258449541159247,0.8441961467700055,1.210214862615272,0.4938883100705823,0.5154105157280356,0.0,0.0,9.0,México,2021-06-24
2020-01-10,1.0414825515525497,1.0272344456417044,0.8577984209730675,1.2318779458657538,0.49275753547451767,0.5117780381835761,0.0,0.0,15.0,México,2021-06-24
2020-01-11,1.0468515869293469,1.0314567734562983,0.8311951439524716,1.2074413705356957,0.49226275543961784,0.5084606107023893,0.0,0.0,5.0,México,2021-06-24
2020-01-12,1.051379497678491,1.0419222772405756,0.8720450337667732,1.228382978781733,0.4924424353578273,0.5055800871351557,3.8684003377656593,1.0,9.0,México,2021-06-24
