date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-02-20,1.1942426879760695,1.1793271933728484,0.9902308514962279,1.3587798502698156,52.1820433264446,0.0,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-21,1.1905029925174566,1.1761377613587547,0.9950570162204638,1.3581278472532115,0.4430058517653497,5.325701439509017,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-22,1.1837381547617891,1.1681326399920455,1.0039581352422737,1.350363498667498,6.2800751304706655,7.381150855962666,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-23,1.1790676126142852,1.1660497840679984,1.0162369904116104,1.3533121273840616,11.899425986655586,8.216815041260643,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-24,1.172906568236071,1.1644331605373108,0.9857841351924918,1.3034491951659732,12.673133223967387,8.97747643119109,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-25,1.1708182040715132,1.1593893645294044,1.0021394954662113,1.309849344896698,12.306572076236874,9.714530536905253,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-26,1.1679400526418675,1.1598611428795462,1.0058535189911142,1.2919022414706587,12.44181702542026,10.329848347580414,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-27,1.161155261452722,1.154864580865124,1.0111692951167368,1.2873682223343461,12.852889227710508,10.838773572022557,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-28,1.1562138587399085,1.149682517072804,1.0101414453414572,1.2684244210522586,13.25827854368503,11.288095425530413,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-02-29,1.1500366098425132,1.1479802664285903,1.0212978776380586,1.2672119697331659,13.629136701061976,11.705576755299115,0.0,0.0,0.0,Guanajuato,2021-06-23
2020-03-01,1.1465302674141398,1.148056696139164,1.0143710601200102,1.2457155677176766,13.997072357325518,12.1038504517146,12.516719577298277,3.0,10.0,Guanajuato,2021-06-23
2020-03-02,1.142948698977402,1.1401176785203087,1.0236454706871558,1.2485173455272394,14.37142614999705,12.490365261824731,16.688959436397706,4.0,15.0,Guanajuato,2021-06-23
2020-03-03,1.1360001257736794,1.1337306497119224,1.0356334634703477,1.248109643849389,14.750946389437829,12.87040709544016,29.205679013695978,7.0,14.0,Guanajuato,2021-06-23
