date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-02-28,2.2444087521622094,2.2361325341307214,1.8593607997575374,2.543103194778959,9.402051406152818,0.0,0.0,0.0,0.0,Baja California,2021-06-23
2020-02-29,2.2368227842482744,2.2348306715953026,1.919975048748382,2.5753291473777926,0.14995832060450473,0.9605731444990822,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-01,2.234784479679818,2.226321373628671,1.9026014296749176,2.5193975863767393,2.1269462287058216,1.33847122679128,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-02,2.231873199845664,2.2210309314636185,1.8988118271814514,2.5046930392363116,4.060068128151144,1.5935990108630331,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-03,2.226644646822364,2.2151151830712887,1.9388976442744232,2.5180442943206383,4.578974995520227,1.9651782777671027,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-04,2.2213549649915683,2.200874664144826,1.8970159991128268,2.475491536836319,5.100519210855914,2.40899036515913,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-05,2.212355288435759,2.195558085697371,1.8722811744714742,2.423378677311702,6.059530312265794,2.894887718800706,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-06,2.205296630399795,2.193481782742064,1.9074023415418884,2.436505075743156,7.234940835562043,3.4489879090811124,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-07,2.1893730862729894,2.1753313874308766,1.9651473630289165,2.453671107577963,8.560953276679601,4.099193240240533,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-08,2.1698188407842554,2.1538059443694886,1.8987211493980305,2.361631065300943,10.114515968276827,4.864313825237831,0.0,0.0,0.0,Baja California,2021-06-23
2020-03-09,2.157501718509681,2.1484410324891225,1.9311746072587896,2.362591596157524,11.952090828036706,5.764710311629283,3.181184543644561,1.0,11.0,Baja California,2021-06-23
2020-03-10,2.136500175858625,2.1333512601805413,1.9156142833772405,2.341810973543047,14.10329306155763,6.825246352587016,0.0,0.0,14.0,Baja California,2021-06-23
2020-03-11,2.109318664499992,2.1015988176790685,1.893780266835161,2.284408693099886,16.615270882424646,8.073435772869331,6.362369087289122,2.0,23.0,Baja California,2021-06-23
2020-03-12,2.0839607236499127,2.0858446633214967,1.8736716246473866,2.248802668737814,19.540345500344262,9.540050517792725,6.362369087289122,2.0,16.0,Baja California,2021-06-23
2020-03-13,2.0498770686628327,2.047147108403988,1.8557140821233091,2.2189037216150935,22.922450438818615,11.259620269224861,12.724738174578244,4.0,30.0,Baja California,2021-06-23
2020-03-14,2.015083516009195,2.0081615747507087,1.837079025562251,2.1874601647433707,26.813000156571906,13.269429136126968,9.543553630933683,3.0,12.0,Baja California,2021-06-23
2020-03-15,1.9721655093938049,1.9665270909527854,1.805957911531504,2.1414091940156617,31.25710420762239,15.60951549220618,9.543553630933683,3.0,24.0,Baja California,2021-06-23
2020-03-16,1.9294222863951809,1.9282249378748169,1.7831454414943197,2.089193088741278,36.293393011430986,18.321755157964073,15.905922718222804,5.0,28.0,Baja California,2021-06-23
2020-03-17,1.8831225632116793,1.8787881754537845,1.7410463208423212,2.0395995644702043,41.948239904882605,21.44857433460208,15.905922718222804,5.0,37.0,Baja California,2021-06-23
