date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,estado,fecha_estimado
2020-02-28,1.604207341507932,1.5916642329525854,1.2596915241349809,1.9033261139457711,2.4803059599087773,0.0,0.0,0.0,0.0,Morelos,2021-06-23
2020-02-29,1.6028336167933181,1.5864551807152014,1.245622720640049,1.8666639234136402,0.027210154202768223,0.2531839014196342,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-01,1.6028347409924086,1.5885272231884466,1.2497585040110135,1.8261132959562791,0.3858046199625352,0.35152810180996347,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-02,1.6037467143754234,1.5806187969118168,1.2902049521087522,1.8531698537327879,0.7329492593788252,0.40040419887567336,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-03,1.604378590433803,1.5837402058875516,1.3227773705150891,1.865277426508333,0.7971744754575891,0.4570332620908098,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-04,1.6059100199892848,1.5881000843094664,1.3282026712647248,1.8607646037582015,0.8166940497773998,0.5186203222594205,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-05,1.606146062842208,1.5903540748367238,1.3298414110828922,1.8470894549427606,0.8839048870635801,0.5783153242578647,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-06,1.6096300763819884,1.5941575245659587,1.309743286118904,1.8090019426509218,0.9732718264425178,0.6378747119714222,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-07,1.612644800430794,1.6032790685938934,1.3285274993565108,1.819663691150434,1.0668984588724486,0.7004576602028038,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-08,1.6127154848993501,1.6081525078709982,1.3661164984516474,1.8275607076663511,1.1676644043190056,0.7676940433595091,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-09,1.6119275588813156,1.607246944050666,1.353601972447355,1.795198292580347,1.280098518350785,0.8405958248245855,1.8069411263486954,1.0,5.0,Morelos,2021-06-23
2020-03-10,1.6159949125263866,1.605090632399258,1.3684533765321987,1.7977171199293303,1.4053216734120908,0.9202483497451404,0.0,0.0,4.0,Morelos,2021-06-23
2020-03-11,1.618991939239841,1.6083298371616586,1.3837743830044478,1.8230064343927854,1.5438796665236398,1.0077816974827674,0.0,0.0,2.0,Morelos,2021-06-23
2020-03-12,1.6221641821645347,1.6126157868093494,1.4018259809013478,1.8273025414429553,1.6975144338822898,1.104288433540441,0.0,0.0,0.0,Morelos,2021-06-23
2020-03-13,1.6270386279288074,1.6165795657701265,1.4198035829139264,1.8197843186132985,1.8681525038018563,1.2109098200119126,0.0,0.0,5.0,Morelos,2021-06-23
2020-03-14,1.627142807090732,1.6147144211703137,1.4262452783107322,1.8070602974465106,2.0576571097087863,1.3288915140068402,1.8069411263486954,1.0,5.0,Morelos,2021-06-23
2020-03-15,1.6289255135437788,1.6230970677503582,1.4232563097177078,1.790576275542293,2.2687136213888923,1.4595925562502725,0.0,0.0,6.0,Morelos,2021-06-23
2020-03-16,1.6271321062463349,1.619784977042082,1.428322643895875,1.7775924329686161,2.503277880619437,1.604561598646352,1.8069411263486954,1.0,11.0,Morelos,2021-06-23
2020-03-17,1.6271313690887197,1.6225664330244463,1.4390348721408617,1.787299773756607,2.763105980452539,1.765479564302437,1.8069411263486954,1.0,14.0,Morelos,2021-06-23
2020-03-18,1.6248598645610617,1.6225762355552846,1.4234922087928894,1.7779124009949936,3.0504203230070353,1.9440977562989448,0.0,0.0,11.0,Morelos,2021-06-23
2020-03-19,1.621199690465266,1.6164225524187081,1.4589422472540414,1.7978421604099568,3.365255996801445,2.1391241205149063,1.8069411263486954,1.0,10.0,Morelos,2021-06-23
2020-03-20,1.6198099545947908,1.6109586224116015,1.4782568078651694,1.8115082046975783,3.7165507976370606,2.359371235033554,3.613882252697391,2.0,13.0,Morelos,2021-06-23
2020-03-21,1.6241389503815937,1.6154082254185123,1.4550385141086808,1.7770244431738027,4.102703609749642,2.6024977304560855,3.613882252697391,2.0,12.0,Morelos,2021-06-23
2020-03-22,1.6274544014590808,1.6224282106764996,1.4874478652336562,1.8124342290757096,4.528098093314383,2.870998984339594,3.613882252697391,2.0,10.0,Morelos,2021-06-23
2020-03-23,1.6291682826698222,1.6240578853996688,1.476715314682994,1.7811041803138012,5.000176563035715,3.1678236395572537,5.4208233790460865,3.0,24.0,Morelos,2021-06-23
2020-03-24,1.6298455640785072,1.6285789191452968,1.4757543943434923,1.7725895653673664,5.525594420265248,3.49606999959224,1.8069411263486954,1.0,11.0,Morelos,2021-06-23
2020-03-25,1.6287156772564504,1.6236420849860582,1.495579457198756,1.7938677632594406,6.109128969502236,3.8593574554492625,5.4208233790460865,3.0,9.0,Morelos,2021-06-23
2020-03-26,1.6265252833285404,1.6190263370149356,1.4797819608472385,1.7767344823985747,6.755457071285554,4.261780626658037,3.613882252697391,2.0,14.0,Morelos,2021-06-23
2020-03-27,1.6284162738432668,1.6168987567788722,1.4813952408663433,1.7754257964845022,7.4699625166932595,4.7077186754047045,3.613882252697391,2.0,11.0,Morelos,2021-06-23
2020-03-28,1.6252297427084925,1.6115481963725657,1.4871688297848864,1.7641185149955154,8.258371858501478,5.201769317974314,3.613882252697391,2.0,15.0,Morelos,2021-06-23
2020-03-29,1.6231038623673137,1.617139654080733,1.4839682042727538,1.74972116979247,9.130360568859032,5.748746920885545,1.8069411263486954,1.0,16.0,Morelos,2021-06-23
2020-03-30,1.6258904084378278,1.6245390646400637,1.4648537440042129,1.7352493321289595,10.093696942134304,6.3540687464033825,9.034705631743478,5.0,19.0,Morelos,2021-06-23
2020-03-31,1.6188475898506862,1.614111708183538,1.4813233515477262,1.7429205345052756,11.155792470060868,7.023681979478717,5.4208233790460865,3.0,17.0,Morelos,2021-06-23
2020-04-01,1.620158979031936,1.6193168884269507,1.4930596713674409,1.7492135850918242,12.330556105260722,7.763933695449577,16.26247013713826,9.0,33.0,Morelos,2021-06-23
2020-04-02,1.6206114866567491,1.6223465589036512,1.487538913935057,1.7403094003431634,13.624224795583837,8.582132262397334,7.227764505394782,4.0,19.0,Morelos,2021-06-23
2020-04-03,1.6183655829617813,1.6175800771603177,1.4856048430381648,1.7459936749067073,15.04889527141396,9.485936680437883,9.034705631743478,5.0,18.0,Morelos,2021-06-23
2020-04-04,1.613492515109333,1.612680344032509,1.4829256331872147,1.742635157236422,16.62487048002304,10.483621365386226,12.648587884440868,7.0,17.0,Morelos,2021-06-23
2020-04-05,1.6091768562561404,1.6029356133453025,1.4808783192628805,1.723243991992234,18.364882976358356,11.58498398391605,12.648587884440868,7.0,13.0,Morelos,2021-06-23
2020-04-06,1.6037452411433883,1.5936475603807363,1.4420589104808674,1.6958448567169608,20.276599208025104,12.800850842315997,5.4208233790460865,3.0,15.0,Morelos,2021-06-23
2020-04-07,1.597037975881683,1.5892464622122096,1.48986891650646,1.7427628918554645,22.372427750448608,14.142210643604855,5.4208233790460865,3.0,20.0,Morelos,2021-06-23
2020-04-08,1.5841465872746365,1.577390686386913,1.4587910668403328,1.7028857997991729,24.66729071547733,15.620273293377773,14.455529010789563,8.0,27.0,Morelos,2021-06-23
2020-04-09,1.5699820330853702,1.5678205873333342,1.4380265130401095,1.6780878847646052,27.172596324647458,17.24672585277977,3.613882252697391,2.0,20.0,Morelos,2021-06-23
2020-04-10,1.5510914409808427,1.5483627979794492,1.430945098186409,1.6666947484649202,29.888579900309495,19.033469065824235,30.717999147927824,17.0,33.0,Morelos,2021-06-23
2020-04-11,1.5284555103951092,1.5253871825043572,1.419764527548451,1.651487008498856,32.810457101210694,20.991310634149993,14.455529010789563,8.0,25.0,Morelos,2021-06-23
2020-04-12,1.5013598865716573,1.5006354516130664,1.3955509281994032,1.6108207621557291,35.92859570359041,23.128941063828655,18.069411263486955,10.0,26.0,Morelos,2021-06-23
2020-04-13,1.474482137286395,1.4720008409270133,1.3662809795490418,1.592441540692516,39.2229262192189,25.452176782361086,30.717999147927824,17.0,44.0,Morelos,2021-06-23
2020-04-14,1.4448517240706646,1.439700727390635,1.3362688663567996,1.5540582752093182,42.66301012325327,27.962834498606355,14.455529010789563,8.0,18.0,Morelos,2021-06-23
2020-04-15,1.4153293968705285,1.4155226010175082,1.3010944546642775,1.5157376081403247,46.222287249424326,30.657545105930037,21.683293516184346,12.0,28.0,Morelos,2021-06-23
